Idempresa,N_Sucursal,Codigoct,Idtransformador,Idalimentador,Cantusubt,Tipoinstalacion,Nro de circuito,Resultado Circuito,Codigo,N_Ubicacio,Potencia,Marca,Chapa,Q_Usuarios,N_Localida,Expr1016,Nro_EPRE,Resultado,P o G,Alimentador,N_Alimenta,Tipo_Alimentador,Nro de medicion,Coord_X,Coord_Y
E,CIPOLLETTI,A016,1.0,SA016-2,91,M,2.0,Sin medir,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,,,-,,SANTA CRUZ,,-1,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A016,1.0,SA016-3,53,M,3.0,Sin medir,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,,,-,,SANTA CRUZ,,-1,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A016,1.0,SA016-4,37,M,4.0,Correcto,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,A0164G0,Correcta,G,SANTA CRUZ,SANTA CRUZ,Urbano,0,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A016,1.0,SA016-4,37,M,4.0,Correcto,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,A0164P1,Correcta,P,MAITEN,SANTA CRUZ,Urbano,1,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A016,1.0,SA016-4,37,M,4.0,Correcto,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,A0164P0,Correcta,P,SANTA CRUZ,SANTA CRUZ,Urbano,0,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A016,1.0,SA016-4,37,M,4.0,Correcto,A016,"MENGUELLE Y PERU 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",630.0,NED,5730.0,312.0,CIPOLLETTI,SANTA CRUZ,A0164G1,Correcta,G,MAITEN,SANTA CRUZ,Urbano,1,-67.998087010228,-38.928843024397
E,CIPOLLETTI,A017,1.0,SA017-1,9,M,1.0,Sin medir,A017,"CINCO ESQUINAS FOSATTI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2392.0,16.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.059221553856,-38.876135473806
E,CIPOLLETTI,A017,1.0,SA017-2,6,M,2.0,Penalizado,A017,"CINCO ESQUINAS FOSATTI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2392.0,16.0,CIPOLLETTI,DPA,A0172P0,Fallida,P,DPA,DPA,Urbano,0,-68.059221553856,-38.876135473806
E,CIPOLLETTI,A017,1.0,SA017-2,6,M,2.0,Penalizado,A017,"CINCO ESQUINAS FOSATTI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2392.0,16.0,CIPOLLETTI,DPA,A0172G0,No Instalado,G,DPA,DPA,Urbano,0,-68.059221553856,-38.876135473806
E,CIPOLLETTI,A018,1.0,SA018-1,113,M,1.0,Fallido,A018,"URQUIZA Y ESPAÐA MUNICIPALIDAD 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",400.0,NED,184.0,241.0,CIPOLLETTI,MAITEN,A0182P0,Correcta,P,MAITEN,MAITEN,Urbano,0,-67.994895963425,-38.933658970275
E,CIPOLLETTI,A018,1.0,SA018-1,113,M,1.0,Fallido,A018,"URQUIZA Y ESPAÐA MUNICIPALIDAD 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",400.0,NED,184.0,241.0,CIPOLLETTI,MAITEN,A0182G0,Fallida,G,MAITEN,MAITEN,Urbano,0,-67.994895963425,-38.933658970275
E,CIPOLLETTI,A018,1.0,SA018-2,174,M,2.0,Sin medir,A018,"URQUIZA Y ESPAÐA MUNICIPALIDAD 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",400.0,NED,184.0,241.0,CIPOLLETTI,MAITEN,,,-,,MAITEN,,-1,-67.994895963425,-38.933658970275
E,CIPOLLETTI,A019,1.0,SA019-1,163,M,1.0,Sin medir,A019,"TTE. IBAÐEZ Y M. MUÐOZ 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,7323.0,154.0,CIPOLLETTI,FERNANDEZ ORO - C,,,-,,FERNANDEZ ORO - C,,-1,-67.992989020833,-38.93528497597
E,CIPOLLETTI,A019,1.0,SA019-2,4,M,2.0,Sin medir,A019,"TTE. IBAÐEZ Y M. MUÐOZ 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,7323.0,154.0,CIPOLLETTI,FERNANDEZ ORO - C,,,-,,FERNANDEZ ORO - C,,-1,-67.992989020833,-38.93528497597
E,CIPOLLETTI,A020,1.0,SA020-1,112,M,1.0,Sin medir,A020,"FRIG. VALLE SOLEADO M.MORENO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,19.0,109.0,CIPOLLETTI,MARIANO MORENO,,,-,,MARIANO MORENO,,-1,-68.003802975755,-38.932756032977
E,CIPOLLETTI,A020,1.0,SA020-2,1,M,2.0,Sin medir,A020,"FRIG. VALLE SOLEADO M.MORENO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,19.0,109.0,CIPOLLETTI,MARIANO MORENO,,,-,,MARIANO MORENO,,-1,-68.003802975755,-38.932756032977
E,CIPOLLETTI,A021,1.0,SA021-1,12,M,1.0,Penalizado,A021,"PUENTE 83 DISPENSARIO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,7969.0,13.0,CIPOLLETTI,1 CENTRAL CIPOLLETTI,A0211G0,Correcta,G,1 CENTRAL CIPOLLETTI,1 CENTRAL CIPOLLETTI,Urbano,0,-67.94489636156,-38.953103845768
E,CIPOLLETTI,A021,1.0,SA021-1,12,M,1.0,Penalizado,A021,"PUENTE 83 DISPENSARIO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,7969.0,13.0,CIPOLLETTI,1 CENTRAL CIPOLLETTI,A0211P0,Penalizada,P,1 CENTRAL CIPOLLETTI,1 CENTRAL CIPOLLETTI,Urbano,0,-67.94489636156,-38.953103845768
E,CIPOLLETTI,A022,1.0,SA022-1,111,M,1.0,Sin medir,A022,"CLUB CIPOLLETTI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",400.0,NED,5337.0,158.0,CIPOLLETTI,RIVADAVIA,,,-,,RIVADAVIA,,-1,-68.002981020446,-38.937172032365
E,CIPOLLETTI,A022,1.0,SA022-2,47,M,2.0,Sin medir,A022,"CLUB CIPOLLETTI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",400.0,NED,5337.0,158.0,CIPOLLETTI,RIVADAVIA,,,-,,RIVADAVIA,,-1,-68.002981020446,-38.937172032365
E,CIPOLLETTI,A023,1.0,SA023-1,16,M,1.0,Penalizado,A023,"SIDRERA LA VICTORIA M.MORENO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,187.0,15.0,CIPOLLETTI,MARIANO MORENO,A0231P1,Correcta,P,MARIANO MORENO,MARIANO MORENO,Urbano,1,-68.006453999253,-38.932682036761
E,CIPOLLETTI,A023,1.0,SA023-1,16,M,1.0,Penalizado,A023,"SIDRERA LA VICTORIA M.MORENO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,187.0,15.0,CIPOLLETTI,MARIANO MORENO,A0231G0,Correcta,G,MARIANO MORENO,MARIANO MORENO,Urbano,0,-68.006453999253,-38.932682036761
E,CIPOLLETTI,A023,1.0,SA023-1,16,M,1.0,Penalizado,A023,"SIDRERA LA VICTORIA M.MORENO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,187.0,15.0,CIPOLLETTI,MARIANO MORENO,A0231P0,Penalizada,P,MARIANO MORENO,MARIANO MORENO,Urbano,0,-68.006453999253,-38.932682036761
E,CIPOLLETTI,A024,1.0,SA024-1,94,M,1.0,Sin medir,A024,"VIÐATEROS UNIDOS 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,5935.0,32.0,CIPOLLETTI,MARIANO MORENO,,,-,,MARIANO MORENO,,-1,-68.008321024351,-38.932303035481
E,CIPOLLETTI,A024,1.0,SA024-3,16,M,3.0,Sin medir,A024,"VIÐATEROS UNIDOS 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,5935.0,32.0,CIPOLLETTI,MARIANO MORENO,,,-,,MARIANO MORENO,,-1,-68.008321024351,-38.932303035481
E,CIPOLLETTI,A026,1.0,SA026-1,2,M,1.0,Penalizado,A026,"CH. RIZZO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,5806.0,4.0,CIPOLLETTI,DPA,A0261P1,Penalizada,P,RUTA 151,DPA,Urbano,1,-68.014433968962,-38.903379000091
E,CIPOLLETTI,A027,1.0,SA027-1,3,M,1.0,Sin medir,A027,"FALSONI R151 CABEZA DE TIGRE 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,7654.0,5.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.034003971233,-38.891424024649
E,CIPOLLETTI,A027,1.0,SA027-2,1,M,2.0,Sin medir,A027,"FALSONI R151 CABEZA DE TIGRE 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,7654.0,5.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.034003971233,-38.891424024649
E,CIPOLLETTI,A028,1.0,SA028-1,109,M,1.0,Sin medir,A028,"FERRI PUEBLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7944.0,142.0,CIPOLLETTI,SAN LUIS,,,-,,SAN LUIS,,-1,-68.007974000952,-38.888805032542
E,CIPOLLETTI,A028,1.0,SA028-2,24,M,2.0,Penalizado,A028,"FERRI PUEBLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7944.0,142.0,CIPOLLETTI,SAN LUIS,A0282G0,No Instalado,G,DPA,SAN LUIS,Urbano,0,-68.007974000952,-38.888805032542
E,CIPOLLETTI,A028,1.0,SA028-2,24,M,2.0,Penalizado,A028,"FERRI PUEBLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7944.0,142.0,CIPOLLETTI,SAN LUIS,A0282P0,Fallida,P,DPA,SAN LUIS,Urbano,0,-68.007974000952,-38.888805032542
E,CIPOLLETTI,A028,1.0,SA028-3,7,M,3.0,Sin medir,A028,"FERRI PUEBLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7944.0,142.0,CIPOLLETTI,SAN LUIS,,,-,,SAN LUIS,,-1,-68.007974000952,-38.888805032542
E,CIPOLLETTI,A029,1.0,SA029-1,1,M,1.0,Sin medir,A029,"FABRICA SCAC FERRI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,135.0,45.0,CIPOLLETTI,SAN LUIS,,,-,,SAN LUIS,,-1,-68.00883901069,-38.885030996194
E,CIPOLLETTI,A029,1.0,SA029-2,41,M,2.0,Penalizado,A029,"FABRICA SCAC FERRI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,135.0,45.0,CIPOLLETTI,SAN LUIS,A0292G0,Penalizada,G,RUTA 151,SAN LUIS,Urbano,0,-68.00883901069,-38.885030996194
E,CIPOLLETTI,A029,1.0,SA029-2,41,M,2.0,Penalizado,A029,"FABRICA SCAC FERRI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,135.0,45.0,CIPOLLETTI,SAN LUIS,A0292P0,Correcta,P,RUTA 151,SAN LUIS,Urbano,0,-68.00883901069,-38.885030996194
E,CIPOLLETTI,A030,1.0,SA030-1,4,M,1.0,Penalizado,A030,"LA ALIANZA FERRI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",50.0,NED,29.0,4.0,CIPOLLETTI,SAN LUIS,A0301P0,Penalizada,P,DPA,SAN LUIS,Urbano,0,-68.016259429676,-38.884961051423
E,CIPOLLETTI,A031,1.0,SA031-1,3,M,1.0,Penalizado,A031,"PUENTE SUSPIRO R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",40.0,NED,8130.0,3.0,CIPOLLETTI,DPA,A0311P0,Penalizada,P,DPA,DPA,Urbano,0,-68.043022031052,-38.881005999538
E,CIPOLLETTI,A032,1.0,SA032-1,3,M,1.0,Sin medir,A032,"CINCO ESQUINAS VIÐUELA 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",80.0,NED,31.0,20.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.040030336447,-38.876052075178
E,CIPOLLETTI,A032,1.0,SA032-2,13,M,2.0,Penalizado,A032,"CINCO ESQUINAS VIÐUELA 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",80.0,NED,31.0,20.0,CIPOLLETTI,DPA,A0322G0,Penalizada,G,DPA,DPA,Urbano,0,-68.040030336447,-38.876052075178
E,CIPOLLETTI,A032,1.0,SA032-2,13,M,2.0,Penalizado,A032,"CINCO ESQUINAS VIÐUELA 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",80.0,NED,31.0,20.0,CIPOLLETTI,DPA,A0322P0,Penalizada,P,DPA,DPA,Urbano,0,-68.040030336447,-38.876052075178
E,CIPOLLETTI,A033,1.0,SA033-1,4,M,1.0,Sin medir,A033,"CINCO ESQUINAS R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,821.0,6.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.046331183445,-38.877098112597
E,CIPOLLETTI,A034,1.0,SA034-1,42,M,1.0,Sin medir,A034,"55 VIV FDEZ. ORO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2102.0,62.0,CIPOLLETTI,2 CENTRAL CIPOLLETTI,,,-,,2 CENTRAL CIPOLLETTI,,-1,-67.929691011779,-38.952613009297
E,CIPOLLETTI,A034,1.0,SA034-2,18,M,2.0,Penalizado,A034,"55 VIV FDEZ. ORO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2102.0,62.0,CIPOLLETTI,2 CENTRAL CIPOLLETTI,A0342G0,Penalizada,G,2 CENTRAL CIPOLLETTI,2 CENTRAL CIPOLLETTI,Urbano,0,-67.929691011779,-38.952613009297
E,CIPOLLETTI,A034,1.0,SA034-2,18,M,2.0,Penalizado,A034,"55 VIV FDEZ. ORO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2102.0,62.0,CIPOLLETTI,2 CENTRAL CIPOLLETTI,A0342G1,Correcta,G,2 CENTRAL CIPOLLETTI,2 CENTRAL CIPOLLETTI,Urbano,1,-67.929691011779,-38.952613009297
E,CIPOLLETTI,A034,1.0,SA034-2,18,M,2.0,Penalizado,A034,"55 VIV FDEZ. ORO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2102.0,62.0,CIPOLLETTI,2 CENTRAL CIPOLLETTI,A0342P1,Correcta,P,2 CENTRAL CIPOLLETTI,2 CENTRAL CIPOLLETTI,Urbano,1,-67.929691011779,-38.952613009297
E,CIPOLLETTI,A034,1.0,SA034-2,18,M,2.0,Penalizado,A034,"55 VIV FDEZ. ORO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2102.0,62.0,CIPOLLETTI,2 CENTRAL CIPOLLETTI,A0342P0,Penalizada,P,2 CENTRAL CIPOLLETTI,2 CENTRAL CIPOLLETTI,Urbano,0,-67.929691011779,-38.952613009297
E,CIPOLLETTI,A035,1.0,SA035-1,6,M,1.0,Fallido,A035,"EL CHAQUEÐO R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,6880.0,24.0,CIPOLLETTI,DPA,A0351P0,Fallida,P,DPA,DPA,Urbano,0,-68.039263199071,-38.885293040645
E,CIPOLLETTI,A035,1.0,SA035-1,6,M,1.0,Fallido,A035,"EL CHAQUEÐO R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,6880.0,24.0,CIPOLLETTI,DPA,A0351G0,Correcta,G,DPA,DPA,Urbano,0,-68.039263199071,-38.885293040645
E,CIPOLLETTI,A036,1.0,SA036-1,7,M,1.0,Sin medir,A036,"BODEGA IBAR CUATRO ESQUINAS 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",50.0,NED,1563.0,11.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.039582382175,-38.903405143382
E,CIPOLLETTI,A036,1.0,SA036-2,5,M,2.0,Sin medir,A036,"BODEGA IBAR CUATRO ESQUINAS 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",50.0,NED,1563.0,11.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.039582382175,-38.903405143382
E,CIPOLLETTI,A037,1.0,SA037-1,2,M,1.0,Sin medir,A037,"CUATRO ESQUINAS COSTA MOGUILLANSKI 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,5278.0,2.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.047780447268,-38.903348805354
E,CIPOLLETTI,A038,1.0,SA038-1,4,M,1.0,Sin medir,A038,"ENTRADA CUATRO ESQUINAS Y R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2950.0,10.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.023817795364,-38.90414212429
E,CIPOLLETTI,A038,1.0,SA038-2,5,M,2.0,Fallido,A038,"ENTRADA CUATRO ESQUINAS Y R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2950.0,10.0,CIPOLLETTI,DPA,A0382P0,Fallida,P,DPA,DPA,Urbano,0,-68.023817795364,-38.90414212429
E,CIPOLLETTI,A038,1.0,SA038-2,5,M,2.0,Fallido,A038,"ENTRADA CUATRO ESQUINAS Y R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2950.0,10.0,CIPOLLETTI,DPA,A0382P1,Penalizada,P,DPA,DPA,Urbano,1,-68.023817795364,-38.90414212429
E,CIPOLLETTI,A038,1.0,SA038-2,5,M,2.0,Fallido,A038,"ENTRADA CUATRO ESQUINAS Y R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2950.0,10.0,CIPOLLETTI,DPA,A0382G0,Fallida,G,DPA,DPA,Urbano,0,-68.023817795364,-38.90414212429
E,CIPOLLETTI,A038,1.0,SA038-2,5,M,2.0,Fallido,A038,"ENTRADA CUATRO ESQUINAS Y R151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,2950.0,10.0,CIPOLLETTI,DPA,A0382G1,Penalizada,G,DPA,DPA,Urbano,1,-68.023817795364,-38.90414212429
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391G0,Fallida,G,DPA,DPA,Urbano,0,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391G1,Fallida,G,DPA,DPA,Urbano,1,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391G2,Correcta,G,DPA,DPA,Urbano,2,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391P0,Fallida,P,DPA,DPA,Urbano,0,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391P1,Fallida,P,DPA,DPA,Urbano,1,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-1,5,M,1.0,Fallido,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,A0391P2,Correcta,P,DPA,DPA,Urbano,2,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A039,1.0,SA039-2,4,M,2.0,Sin medir,A039,"GASPARINI FALSONI-NOVELLO 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3285.0,10.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.031369965606,-38.912516080373
E,CIPOLLETTI,A041,1.0,SA041-1,12,M,1.0,Sin medir,A041,"CHIMENTON Y RUTA 151 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,5451.0,15.0,CIPOLLETTI,DPA,,,-,,DPA,,-1,-68.013311965851,-38.924714983424
E,CIPOLLETTI,A043,1.0,SA043-1,16,M,1.0,Sin medir,A043,"CH. LALOR 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,2368.0,19.0,CIPOLLETTI,RUTA 151,,,-,,RUTA 151,,-1,-68.028890297165,-38.934741470705
E,CIPOLLETTI,A043,1.0,SA043-2,5,M,2.0,Penalizado,A043,"CH. LALOR 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,2368.0,19.0,CIPOLLETTI,RUTA 151,A0432G0,No Instalado,G,RUTA 151,RUTA 151,Urbano,0,-68.028890297165,-38.934741470705
E,CIPOLLETTI,A043,1.0,SA043-2,5,M,2.0,Penalizado,A043,"CH. LALOR 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",315.0,NED,2368.0,19.0,CIPOLLETTI,RUTA 151,A0432P0,Correcta,P,RUTA 151,RUTA 151,Urbano,0,-68.028890297165,-38.934741470705
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471P0,Correcta,P,5 ALTO VALLE,5 ALTO VALLE,Rural,0,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471G1,Fallida,G,5 ALTO VALLE,5 ALTO VALLE,Rural,1,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471G0,Penalizada,G,5 ALTO VALLE,5 ALTO VALLE,Rural,0,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471G2,Correcta,G,5 ALTO VALLE,5 ALTO VALLE,Rural,2,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471P2,Correcta,P,5 ALTO VALLE,5 ALTO VALLE,Rural,2,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-1,10,M,1.0,Penalizado,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0471P1,Correcta,P,5 ALTO VALLE,5 ALTO VALLE,Rural,1,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-2,10,M,2.0,Correcto,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0472G0,Correcta,G,5 ALTO VALLE,5 ALTO VALLE,Rural,0,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A047,1.0,SA047-2,10,M,2.0,Correcto,A047,"LA ROTONDA EXPOVENTA 94 R22 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,7800.0,19.0,CIPOLLETTI,5 ALTO VALLE,A0472P0,Correcta,P,5 ALTO VALLE,5 ALTO VALLE,Rural,0,-68.013363176309,-38.944841342663
E,CIPOLLETTI,A048,1.0,SA048-1,1,M,1.0,Sin medir,A048,"NEUMATICOS DEL COMAHUE CAROD 0 (CIPOLLETTI - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,4977.0,5.0,CIPOLLETTI,3 ALTO VALLE,,,-,,3 ALTO VALLE,,-1,-68.008788976582,-38.944348977345
